estimating workload which takes just one milisecond
end estimation
0	1	1
0	2	2
0	3	3
0	4	4
0	5	5
0	6	6
0	7	7
0	8	8
0	9	9
0	10	10
0	11	11
0	12	12
0	13	13
0	14	14
0	15	15
0	17	16
0	18	17
0	19	18
0	20	19
0	21	20
0	22	21
0	23	22
0	25	23
0	26	24
0	27	25
0	28	26
0	29	27
0	30	28
0	31	29
0	32	30
0	33	31
0	34	32
0	35	33
0	36	34
0	38	35
0	39	36
0	40	37
0	41	38
0	42	39
0	43	40
0	44	41
0	45	42
0	46	43
0	48	44
0	49	45
0	50	46
0	51	47
0	52	48
0	53	49
0	55	50
0	56	51
0	57	52
0	59	53
0	60	54
0	61	55
0	62	56
0	63	57
0	64	58
0	65	59
0	66	60
0	67	61
0	68	62
0	69	63
0	70	64
0	71	65
0	72	66
0	74	67
0	75	68
0	76	69
0	77	70
0	78	71
0	79	72
0	80	73
0	81	74
0	82	75
0	83	76
0	84	77
0	85	78
0	86	79
0	87	80
0	89	81
0	90	82
0	91	83
0	92	84
0	93	85
0	94	86
0	95	87
0	96	88
0	97	89
0	98	90
0	99	91
0	100	92
0	102	93
0	103	94
0	104	95
0	105	96
0	106	97
0	107	98
0	108	99
0	109	100
