estimating workload which takes just one milisecond
end estimation
3	1	1
3	2	2
3	3	3
3	4	4
3	5	5
3	6	6
3	7	7
3	8	8
3	9	9
3	10	10
3	11	11
3	12	12
3	13	13
3	14	14
3	15	15
3	16	16
3	17	17
3	18	18
3	19	19
3	21	20
3	21	21
3	23	22
3	24	23
3	25	24
3	26	25
3	27	26
3	28	27
3	29	28
3	30	29
3	31	30
3	32	31
3	33	32
3	34	33
3	35	34
3	36	35
3	37	36
3	38	37
3	39	38
3	40	39
3	41	40
3	42	41
3	43	42
3	44	43
3	45	44
3	46	45
3	47	46
3	48	47
3	49	48
3	50	49
3	51	50
3	52	51
3	53	52
3	54	53
3	55	54
3	56	55
3	58	56
3	59	57
3	60	58
3	61	59
3	62	60
3	63	61
3	64	62
3	65	63
3	66	64
3	67	65
3	68	66
3	69	67
3	70	68
3	71	69
3	80	70
3	81	71
3	82	72
3	83	73
3	84	74
3	85	75
3	86	76
3	87	77
3	88	78
3	97	79
3	98	80
3	99	81
3	100	82
3	101	83
3	102	84
3	103	85
3	113	86
3	114	87
3	115	88
3	116	89
3	117	90
3	117	91
3	118	92
3	119	93
3	120	94
3	129	95
3	131	96
3	132	97
3	133	98
3	134	99
3	135	100
1	9	1
1	10	2
1	11	3
1	12	4
1	13	5
1	14	6
1	15	7
1	16	8
1	33	9
1	35	10
1	36	11
1	37	12
1	38	13
1	39	14
1	40	15
1	57	16
1	58	17
1	59	18
1	60	19
1	73	20
1	74	21
1	75	22
1	76	23
1	77	24
1	78	25
1	79	26
1	88	27
1	89	28
1	90	29
1	91	30
1	92	31
1	93	32
1	94	33
1	95	34
1	105	35
1	106	36
1	107	37
1	107	38
1	108	39
1	109	40
1	110	41
1	111	42
1	121	43
1	121	44
1	122	45
1	123	46
1	124	47
1	125	48
1	126	49
1	127	50
1	136	51
1	137	52
1	138	53
1	139	54
1	140	55
1	141	56
1	142	57
1	143	58
1	144	59
1	145	60
1	146	61
1	147	62
1	148	63
1	149	64
1	150	65
1	151	66
1	152	67
1	153	68
1	154	69
1	155	70
1	156	71
1	157	72
1	158	73
1	159	74
1	160	75
1	161	76
1	162	77
1	163	78
1	164	79
1	165	80
1	166	81
1	167	82
1	168	83
1	169	84
1	170	85
1	171	86
1	172	87
1	173	88
1	174	89
1	175	90
1	176	91
1	177	92
1	178	93
1	179	94
1	180	95
1	181	96
1	182	97
1	183	98
1	184	99
1	185	100
0	1	1
0	2	2
0	3	3
0	4	4
0	5	5
0	6	6
0	7	7
0	25	8
0	25	9
0	26	10
0	27	11
0	28	12
0	29	13
0	30	14
0	32	15
0	48	16
0	49	17
0	50	18
0	51	19
0	52	20
0	53	21
0	54	22
0	55	23
0	65	24
0	66	25
0	67	26
0	68	27
0	69	28
0	70	29
0	71	30
0	72	31
0	79	32
0	80	33
0	81	34
0	82	35
0	83	36
0	84	37
0	85	38
0	86	39
0	87	40
0	96	41
0	97	42
0	98	43
0	99	44
0	100	45
0	101	46
0	102	47
0	103	48
0	117	49
0	117	50
0	118	51
0	119	52
0	121	53
0	121	54
0	122	55
0	123	56
0	132	57
0	133	58
0	134	59
0	135	60
0	136	61
0	137	62
0	138	63
0	139	64
0	140	65
0	141	66
0	142	67
0	143	68
0	152	69
0	153	70
0	154	71
0	155	72
0	156	73
0	157	74
0	158	75
0	159	76
0	160	77
0	169	78
0	170	79
0	171	80
0	172	81
0	173	82
0	174	83
0	175	84
0	176	85
0	186	86
0	188	87
0	189	88
0	190	89
0	190	90
0	191	91
0	192	92
0	193	93
0	194	94
0	195	95
0	196	96
0	198	97
0	200	98
0	201	99
0	203	100
2	18	1
2	19	2
2	20	3
2	21	4
2	22	5
2	22	6
2	24	7
2	32	8
2	40	9
2	41	10
2	42	11
2	43	12
2	44	13
2	45	14
2	46	15
2	47	16
2	60	17
2	61	18
2	62	19
2	63	20
2	64	21
2	72	22
2	73	23
2	74	24
2	75	25
2	76	26
2	77	27
2	88	28
2	89	29
2	90	30
2	91	31
2	92	32
2	93	33
2	94	34
2	95	35
2	105	36
2	105	37
2	106	38
2	107	39
2	108	40
2	110	41
2	111	42
2	111	43
2	113	44
2	114	45
2	114	46
2	116	47
2	116	48
2	125	49
2	126	50
2	127	51
2	128	52
2	129	53
2	130	54
2	131	55
2	144	56
2	145	57
2	146	58
2	147	59
2	148	60
2	149	61
2	150	62
2	151	63
2	160	64
2	161	65
2	162	66
2	163	67
2	164	68
2	165	69
2	166	70
2	167	71
2	176	72
2	177	73
2	178	74
2	179	75
2	180	76
2	181	77
2	182	78
2	183	79
2	184	80
2	185	81
2	187	82
2	187	83
2	188	84
2	189	85
2	190	86
2	191	87
2	193	88
2	194	89
2	195	90
2	196	91
2	197	92
2	199	93
2	201	94
2	203	95
2	204	96
2	205	97
2	206	98
2	207	99
2	208	100
